region,date,dis,id,catg,target
101,22/10/1996,60,train_Client_114280,11,0
103,19/3/2013,69,train_Client_114281,11,0
101,11/11/1996,60,train_Client_114282,11,0
104,4/9/1992,69,train_Client_114283,11,0
304,29/4/2004,62,train_Client_114284,11,0
104,16/3/1994,69,train_Client_114285,11,0
101,1/10/2009,60,train_Client_114286,11,0
309,17/11/2004,62,train_Client_114287,11,0
302,7/11/1985,62,train_Client_114288,11,0
101,5/11/2002,60,train_Client_114289,11,0
310,30/3/2006,62,train_Client_11429,11,1
101,10/8/1987,60,train_Client_114291,11,0
301,16/5/1985,62,train_Client_114292,11,0
312,9/12/2015,63,train_Client_114293,11,0
303,26/7/2004,62,train_Client_114294,11,0
104,21/5/2002,69,train_Client_114297,11,0
103,4/10/2008,69,train_Client_114298,11,1
101,1/10/2002,60,train_Client_114299,11,0
107,31/5/2007,69,train_Client_114301,11,0
302,26/7/2004,62,train_Client_114302,11,0
104,15/4/1985,69,train_Client_114303,11,0
372,24/11/2017,63,train_Client_114308,11,0
312,21/12/2012,63,train_Client_11431,11,0
303,31/7/2017,62,train_Client_114310,11,0
104,29/9/2017,69,train_Client_114311,51,1
101,25/12/2005,60,train_Client_114314,11,0
104,28/3/2018,69,train_Client_114315,11,0
309,19/7/2007,62,train_Client_114317,11,0
103,23/11/2016,69,train_Client_114319,51,0
303,18/11/1983,62,train_Client_11432,11,0
302,18/8/2017,62,train_Client_114320,11,0
310,7/11/2015,62,train_Client_114321,11,0
304,10/9/2018,62,train_Client_114324,11,0
104,31/12/1982,69,train_Client_114327,11,0
107,2/7/2010,69,train_Client_114328,11,0
303,13/2/2006,62,train_Client_114329,11,1
309,28/5/2014,62,train_Client_11433,11,0
312,26/9/2006,63,train_Client_114331,11,0
312,16/4/2014,63,train_Client_114332,11,0
107,22/5/1982,69,train_Client_114333,11,0
101,8/11/1985,60,train_Client_114336,11,0
101,15/10/1991,60,train_Client_114338,11,0
104,26/1/1980,69,train_Client_114339,11,0
103,26/1/1980,69,train_Client_11434,11,0
101,17/6/1994,63,train_Client_114340,11,0
312,13/9/2000,63,train_Client_114341,11,0
101,30/5/1978,60,train_Client_114342,11,0
104,5/5/2014,69,train_Client_114344,11,0
309,23/3/2018,62,train_Client_114345,51,0
311,20/1/1993,63,train_Client_114346,11,0
107,20/5/2005,69,train_Client_114348,11,0
101,9/7/1999,60,train_Client_114349,11,0
104,24/11/1993,69,train_Client_11435,11,0
101,6/10/2010,60,train_Client_114352,11,0
302,23/3/1987,62,train_Client_114353,11,0
101,23/2/2007,60,train_Client_114356,11,0
101,2/8/2006,60,train_Client_114357,11,0
311,17/4/2012,63,train_Client_114361,11,0
306,26/9/1995,63,train_Client_114362,11,0
107,25/6/2016,69,train_Client_114363,11,0
313,16/12/1987,63,train_Client_114364,11,0
301,30/5/2014,62,train_Client_114365,11,0
303,23/11/2010,62,train_Client_114367,11,0
101,1/9/1982,60,train_Client_114368,11,0
311,13/6/1988,63,train_Client_114369,11,0
311,4/8/2011,63,train_Client_114370,11,0
101,11/9/2012,60,train_Client_114371,12,0
301,21/2/2017,62,train_Client_114372,11,0
104,23/6/2014,69,train_Client_114373,11,0
306,26/8/2009,63,train_Client_114374,11,0
311,27/11/1996,63,train_Client_114376,11,0
306,18/10/2000,63,train_Client_114377,11,0
101,3/6/2016,60,train_Client_114378,11,0
311,10/5/1991,63,train_Client_114379,11,0
105,9/6/2008,69,train_Client_114380,11,0
107,29/11/2011,69,train_Client_114381,11,0
101,3/6/2016,60,train_Client_114382,11,0
101,15/2/2012,60,train_Client_114386,11,0
310,3/10/2012,62,train_Client_114388,11,0
101,1/8/1983,60,train_Client_11439,11,0
301,19/9/2003,62,train_Client_114390,11,0
306,2/6/2012,63,train_Client_114391,11,0
107,17/2/2006,69,train_Client_114393,11,0
301,13/6/1994,62,train_Client_114396,11,0
310,28/4/2003,62,train_Client_114397,11,0
303,7/9/2009,62,train_Client_114398,11,0
306,7/10/2013,63,train_Client_114399,11,0
313,4/11/2015,63,train_Client_1144,11,0
311,1/12/2012,63,train_Client_114400,11,0
104,2/11/2017,69,train_Client_114401,11,0
302,8/9/1992,62,train_Client_114402,11,1
101,24/3/1980,60,train_Client_114403,11,0
304,21/12/1977,62,train_Client_114404,11,0
104,28/12/2015,69,train_Client_114405,11,0
302,30/4/2008,62,train_Client_114406,12,0
310,8/11/2010,62,train_Client_114407,11,0
311,9/6/1995,63,train_Client_114408,11,0
103,20/2/2010,69,train_Client_114409,11,0
101,7/5/1997,60,train_Client_11441,11,0
101,16/9/1994,60,train_Client_114412,11,0
312,12/11/2014,63,train_Client_114413,11,0
103,10/12/2010,69,train_Client_114414,11,0
301,21/10/2015,62,train_Client_114415,11,0
104,10/11/2018,69,train_Client_114417,11,0
101,7/9/2007,60,train_Client_114418,11,0
101,11/12/1992,60,train_Client_11442,11,0
305,5/7/2005,62,train_Client_114421,11,0
103,12/6/2014,69,train_Client_114422,11,1
104,19/5/2010,69,train_Client_114423,11,0
301,27/9/1999,62,train_Client_114424,11,0
103,27/3/2017,69,train_Client_114425,11,0
107,4/5/2016,69,train_Client_114426,11,0
307,12/7/2010,62,train_Client_114428,11,0
302,13/10/1980,62,train_Client_114429,11,0
301,12/12/2003,62,train_Client_11443,11,0
101,9/3/2012,60,train_Client_114430,11,0
306,24/6/2003,63,train_Client_114431,11,0
306,20/9/2011,63,train_Client_114432,11,0
101,29/6/1998,60,train_Client_114433,11,0
101,3/9/2016,60,train_Client_114434,11,0
301,16/10/2018,62,train_Client_114435,11,0
301,6/4/1982,62,train_Client_114436,11,0
306,13/9/1988,63,train_Client_114437,11,0
101,29/11/1977,60,train_Client_114439,11,0
104,14/4/2008,69,train_Client_114440,11,0
104,4/11/2013,69,train_Client_114441,11,0
306,11/1/2012,63,train_Client_114442,11,0
101,8/10/1984,60,train_Client_114443,11,0
303,20/11/2006,62,train_Client_114444,11,0
313,30/12/2006,63,train_Client_114445,11,1
101,31/12/1994,60,train_Client_114447,11,0
311,7/10/1998,63,train_Client_114448,11,0
104,9/6/2009,69,train_Client_11445,11,0
101,9/11/1982,60,train_Client_114451,11,0
107,2/8/2012,69,train_Client_114452,11,0
301,13/6/1994,62,train_Client_114453,11,0
379,18/7/2009,63,train_Client_114454,11,0
101,5/6/2007,60,train_Client_114455,11,0
301,16/6/1995,62,train_Client_114456,11,0
301,27/2/1986,62,train_Client_114459,11,0
311,28/5/2011,63,train_Client_114460,11,0
101,25/5/2017,60,train_Client_114461,11,0
311,22/9/2015,63,train_Client_114462,11,0
101,16/10/2000,60,train_Client_114463,11,0
103,29/11/2016,69,train_Client_114464,51,0
105,6/4/2016,69,train_Client_114465,11,0
306,4/2/2017,63,train_Client_114467,11,0
306,24/3/2003,63,train_Client_114468,11,0
309,1/6/2011,62,train_Client_114469,11,0
101,17/5/2012,60,train_Client_114470,11,0
104,12/5/1998,69,train_Client_114471,11,0
307,27/1/2018,62,train_Client_114472,11,0
301,6/3/1998,62,train_Client_114474,12,0
101,19/10/2007,60,train_Client_114476,11,0
101,18/10/2001,60,train_Client_114477,11,0
101,11/3/2009,60,train_Client_114478,11,0
305,21/10/1999,62,train_Client_114479,11,0
107,8/9/2011,69,train_Client_11448,11,1
101,25/8/2012,60,train_Client_114480,11,0
303,12/11/2013,62,train_Client_114482,11,0
303,6/10/2012,62,train_Client_114483,11,0
107,12/7/2011,69,train_Client_114484,11,0
304,20/5/2005,62,train_Client_114485,11,0
310,26/12/1986,62,train_Client_114486,11,0
104,22/3/2016,69,train_Client_114488,11,0
101,12/4/2010,60,train_Client_114489,11,0
313,21/5/2016,63,train_Client_11449,11,0
101,15/9/1983,60,train_Client_114490,11,0
301,12/3/2007,62,train_Client_114491,11,0
309,30/9/1983,62,train_Client_114492,11,0
104,5/12/2013,69,train_Client_114493,11,0
302,25/2/1977,62,train_Client_114494,11,0
313,17/6/2014,63,train_Client_114495,11,0
301,27/10/2000,62,train_Client_114496,11,0
307,29/11/2002,62,train_Client_114497,11,0
103,2/4/2013,69,train_Client_11450,11,0
101,26/12/2007,60,train_Client_114501,11,0
101,13/12/2006,60,train_Client_114502,11,0
101,25/12/1984,60,train_Client_114503,11,0
104,8/3/2002,69,train_Client_114505,11,0
107,25/9/1991,69,train_Client_114506,11,0
101,14/2/2018,60,train_Client_114507,11,0
371,30/11/1990,62,train_Client_114509,11,0
101,2/12/1998,60,train_Client_11451,11,0
310,21/4/2015,62,train_Client_114510,11,0
306,19/12/2015,63,train_Client_114511,11,0
104,12/11/1979,69,train_Client_114512,11,0
101,22/3/2010,60,train_Client_114513,11,0
101,5/5/2011,60,train_Client_114514,11,0
101,10/9/2013,60,train_Client_114515,11,0
371,23/11/1988,62,train_Client_114516,11,0
101,19/3/1984,60,train_Client_114517,11,0
101,18/8/2015,60,train_Client_114518,11,0
103,10/9/1981,69,train_Client_114519,11,0
101,27/5/1980,60,train_Client_114520,11,0
101,19/5/2004,60,train_Client_114522,11,0
303,4/9/2007,62,train_Client_114524,11,0
304,24/10/2009,62,train_Client_114526,11,0
104,30/8/1995,69,train_Client_114527,11,0
311,4/3/1998,63,train_Client_114528,11,1
371,1/3/2010,62,train_Client_114529,11,0
101,10/10/2008,60,train_Client_114530,12,0
104,3/3/2010,69,train_Client_114532,11,0
307,6/8/2013,62,train_Client_114533,11,0
107,25/5/2013,69,train_Client_114535,11,0
107,31/3/1999,69,train_Client_114536,11,1
301,20/12/2012,62,train_Client_114538,11,0
306,25/5/1993,63,train_Client_114539,11,0
310,15/9/2018,62,train_Client_11454,11,0
101,30/5/2008,60,train_Client_114540,11,0
107,18/11/2010,69,train_Client_114541,11,0
309,6/5/2014,62,train_Client_114542,11,1
101,29/12/1993,60,train_Client_114543,12,0
311,25/5/2010,63,train_Client_114545,11,1
301,12/7/2016,62,train_Client_114549,11,0
371,22/10/2010,62,train_Client_114550,11,0
101,10/11/1987,60,train_Client_114552,11,0
105,11/4/1996,69,train_Client_114553,11,0
101,6/10/1999,60,train_Client_114555,11,0
309,26/12/1993,62,train_Client_114558,11,0
312,19/3/2018,63,train_Client_11456,11,0
101,15/3/2013,60,train_Client_114560,11,0
104,3/9/2014,69,train_Client_114561,11,0
301,27/2/2008,62,train_Client_114562,11,0
301,28/1/1986,62,train_Client_114563,11,0
104,27/12/1980,69,train_Client_114565,11,0
101,29/12/2012,60,train_Client_114566,11,0
312,6/9/2007,63,train_Client_114568,11,0
307,10/4/2001,62,train_Client_114569,11,1
101,16/6/1979,60,train_Client_114571,11,0
304,4/8/1978,62,train_Client_114573,11,0
103,19/10/1982,69,train_Client_114575,11,0
305,4/7/1978,62,train_Client_114578,11,0
304,13/4/2017,62,train_Client_114579,11,0
310,17/1/2002,62,train_Client_114581,11,0
311,29/12/2012,63,train_Client_114584,11,0
101,16/7/1990,60,train_Client_114585,11,0
104,5/8/2009,69,train_Client_114586,11,0
107,29/11/2011,69,train_Client_114589,11,0
107,6/7/2015,69,train_Client_114591,11,0
101,27/9/2010,60,train_Client_114592,11,0
305,10/4/2012,62,train_Client_114594,11,0
104,2/11/1987,69,train_Client_114595,11,0
310,26/10/2013,62,train_Client_114596,11,0
101,6/2/1989,60,train_Client_1146,11,0
301,31/3/2000,62,train_Client_11460,11,0
107,6/6/2005,69,train_Client_114600,11,0
101,23/3/1981,60,train_Client_114601,11,0
304,27/8/2004,62,train_Client_114602,11,0
305,25/5/1982,62,train_Client_114605,11,0
101,13/2/2002,60,train_Client_114606,11,0
104,28/6/2001,69,train_Client_114607,11,0
307,12/3/2014,62,train_Client_114608,11,0
101,8/10/2012,60,train_Client_114609,11,0
301,5/10/1982,62,train_Client_11461,12,0
101,4/2/2011,60,train_Client_114612,11,0
103,16/3/1994,69,train_Client_114613,11,0
309,20/8/1985,62,train_Client_114614,11,0
101,11/5/1978,60,train_Client_114616,11,0
371,5/7/2014,62,train_Client_114617,11,0
311,23/8/2000,63,train_Client_114618,11,0
101,17/3/1995,60,train_Client_114619,11,0
301,14/10/2014,62,train_Client_11462,11,0
104,27/10/1980,69,train_Client_114620,12,0
103,28/5/2012,69,train_Client_114621,11,0
101,10/2/1977,60,train_Client_114622,11,0
104,22/10/2011,69,train_Client_114623,11,0
306,29/6/2001,63,train_Client_114624,11,0
103,29/11/2011,69,train_Client_114625,11,1
101,8/6/2001,60,train_Client_114627,11,0
105,9/6/1987,69,train_Client_114628,11,0
101,9/5/2014,63,train_Client_114629,11,0
101,7/12/2011,60,train_Client_11463,11,0
371,12/10/2015,62,train_Client_114630,11,0
107,7/1/2014,69,train_Client_114631,11,1
305,7/6/1990,62,train_Client_114632,11,0
104,28/9/2017,69,train_Client_114633,11,0
101,15/5/2003,60,train_Client_114635,11,0
302,31/12/1993,62,train_Client_114636,11,0
312,19/2/1993,63,train_Client_114637,11,0
107,26/12/2002,69,train_Client_114639,11,1
107,11/3/2014,69,train_Client_11464,11,0
306,8/2/2006,63,train_Client_114640,11,0
307,8/3/2012,62,train_Client_114641,11,0
107,11/5/2017,69,train_Client_114642,11,0
107,4/4/1991,69,train_Client_114643,11,0
101,6/9/2012,60,train_Client_114644,11,0
101,31/12/1979,60,train_Client_114645,11,0
303,27/1/2010,62,train_Client_114646,11,0
104,6/1/2014,69,train_Client_114647,11,0
101,27/12/2004,60,train_Client_114648,12,0
101,28/4/2003,60,train_Client_11465,12,0
306,31/7/1985,63,train_Client_114650,11,0
101,19/8/2007,60,train_Client_114651,11,0
101,29/9/1977,60,train_Client_114652,11,0
310,17/5/2016,62,train_Client_114654,11,0
302,30/6/2004,62,train_Client_114655,11,0
101,27/12/2002,60,train_Client_114658,11,0
311,23/11/2011,63,train_Client_114659,11,0
311,28/3/2002,63,train_Client_11466,11,0
104,23/4/2011,69,train_Client_114660,11,0
306,27/10/2010,63,train_Client_114662,11,0
304,3/2/2014,62,train_Client_114663,11,0
103,18/6/2014,69,train_Client_114666,11,0
301,10/2/2018,62,train_Client_114667,11,0
101,16/5/2012,60,train_Client_114668,11,0
305,31/12/1994,62,train_Client_114669,12,0
313,27/7/2010,63,train_Client_11467,11,0
372,26/9/2009,63,train_Client_114670,11,0
311,31/5/1994,63,train_Client_114672,11,0
103,5/6/2010,69,train_Client_114674,11,0
302,28/1/2014,62,train_Client_114677,12,0
103,13/3/2007,69,train_Client_114679,11,0
101,19/8/1980,60,train_Client_11468,11,0
301,7/11/2012,62,train_Client_114682,11,0
312,27/3/1990,63,train_Client_114683,11,0
103,3/10/1979,69,train_Client_114684,11,0
310,24/9/2014,62,train_Client_114689,11,0
103,25/4/2011,69,train_Client_11469,11,1
101,17/12/1982,60,train_Client_114690,11,0
101,14/8/2010,60,train_Client_114695,11,0
307,18/9/1987,62,train_Client_114696,11,0
101,30/12/1985,60,train_Client_114697,11,0
305,26/1/2009,62,train_Client_114698,11,0
311,9/2/2015,63,train_Client_114699,11,0
103,12/3/2015,69,train_Client_11470,11,0
103,13/11/2003,69,train_Client_114700,11,0
101,5/4/2016,60,train_Client_114701,11,0
107,30/11/1982,69,train_Client_114702,11,0
311,31/5/2000,63,train_Client_114703,11,0
104,16/11/2011,69,train_Client_114704,11,0
101,25/3/1999,60,train_Client_114705,11,0
104,27/5/2013,69,train_Client_114706,11,0
101,22/10/1977,60,train_Client_114707,11,0
311,11/12/1998,63,train_Client_114708,11,0
107,25/9/2010,69,train_Client_114709,11,0
107,3/12/2014,69,train_Client_114711,11,0
107,22/4/2014,69,train_Client_114714,11,0
311,14/10/2010,63,train_Client_114715,11,0
101,22/11/2006,60,train_Client_114718,11,0
106,31/3/1987,69,train_Client_114719,11,0
101,19/5/1987,60,train_Client_114720,11,0
104,17/12/2009,69,train_Client_114721,11,0
107,9/5/2000,69,train_Client_114722,11,1
101,25/10/1996,60,train_Client_114723,11,0
101,16/4/2007,60,train_Client_114725,11,0
104,2/10/2001,69,train_Client_114728,11,1
311,30/10/2013,63,train_Client_114730,11,0
101,30/5/2017,60,train_Client_114732,12,0
310,4/9/1997,62,train_Client_114734,11,0
303,28/4/2008,62,train_Client_114735,11,0
371,26/6/1991,62,train_Client_114737,11,0
310,29/5/2010,62,train_Client_114739,11,0
372,29/12/2000,63,train_Client_11474,11,1
399,18/10/2014,63,train_Client_114741,11,0
101,1/8/2014,60,train_Client_114744,12,0
107,19/11/2015,69,train_Client_114745,11,0
310,12/7/2010,62,train_Client_114746,11,0
312,20/8/2010,63,train_Client_114747,11,0
304,11/5/2012,62,train_Client_114748,11,0
311,25/9/1992,63,train_Client_114749,11,0
101,29/11/2007,60,train_Client_114750,11,0
107,2/2/2007,69,train_Client_114752,11,0
103,15/12/2016,69,train_Client_114753,11,0
301,16/12/1986,62,train_Client_114754,11,0
303,16/1/2013,62,train_Client_114755,11,0
101,26/11/2010,60,train_Client_114756,11,0
304,13/10/1980,62,train_Client_114757,11,0
101,27/12/1996,60,train_Client_114759,11,0
107,4/4/2012,69,train_Client_11476,11,0
103,5/6/2010,69,train_Client_114761,11,0
302,21/2/2013,62,train_Client_114762,11,0
104,18/8/1999,69,train_Client_114764,11,0
301,29/5/2015,62,train_Client_114765,11,0
311,19/5/2017,63,train_Client_114766,11,0
303,20/8/2015,62,train_Client_114768,11,0
101,30/5/1989,60,train_Client_114769,11,0
104,23/10/2008,69,train_Client_11477,11,0
310,21/4/2016,62,train_Client_114772,11,0
312,16/12/2008,63,train_Client_114773,11,0
101,12/11/1979,60,train_Client_114774,11,0
310,31/3/2000,62,train_Client_114775,11,0
306,11/7/1991,63,train_Client_114776,11,0
302,18/12/1985,62,train_Client_114777,11,0
101,19/10/2005,60,train_Client_114778,11,0
312,20/5/2011,63,train_Client_114779,11,0
304,19/7/2011,62,train_Client_11478,11,0
313,22/4/2015,63,train_Client_114780,11,0
371,22/10/1991,62,train_Client_114781,11,0
101,24/2/2010,63,train_Client_114782,11,1
312,14/6/2014,63,train_Client_114783,11,0
107,21/6/1990,69,train_Client_114784,11,0
107,29/11/2011,69,train_Client_114786,11,0
311,26/2/2018,63,train_Client_114787,11,0
101,22/3/2000,60,train_Client_114788,11,0
303,3/10/1991,62,train_Client_114789,11,0
101,5/11/2015,60,train_Client_11479,11,0
101,12/7/2006,60,train_Client_114790,11,0
104,11/3/2003,69,train_Client_114791,11,0
301,19/6/2012,62,train_Client_114794,11,0
101,21/9/2006,60,train_Client_114795,11,0
313,26/6/2018,63,train_Client_114798,11,0
311,29/2/2000,63,train_Client_114799,11,0
311,29/12/1986,63,train_Client_1148,12,0
312,4/11/2017,63,train_Client_11480,11,0
309,17/10/2015,62,train_Client_114801,11,0
399,14/12/1988,63,train_Client_114802,11,0
310,14/10/1982,62,train_Client_114804,11,0
104,25/5/1981,69,train_Client_114805,11,0
311,11/10/2011,63,train_Client_114806,11,0
101,7/10/2008,60,train_Client_114809,11,0
311,27/2/2009,63,train_Client_11481,11,0
101,28/5/2012,60,train_Client_114811,11,0
103,4/12/2014,69,train_Client_114813,11,0
101,30/8/2017,60,train_Client_114814,11,0
301,5/11/2014,62,train_Client_114815,11,0
307,19/11/2012,62,train_Client_114816,11,0
301,24/10/2003,62,train_Client_114817,11,0
311,16/3/2017,63,train_Client_114818,11,0
311,31/12/1993,63,train_Client_114819,11,0
107,7/9/2011,69,train_Client_11482,11,0
101,31/3/2011,60,train_Client_114820,11,0
301,26/2/2016,62,train_Client_114822,11,0
301,9/1/1985,62,train_Client_114823,11,0
107,21/11/1981,69,train_Client_114824,11,0
306,13/12/2011,63,train_Client_114827,11,0
302,16/2/2011,62,train_Client_114828,11,0
307,26/1/2017,62,train_Client_114829,11,0
101,11/3/1999,60,train_Client_114831,11,0
101,27/5/2010,60,train_Client_114834,11,0
305,24/3/1989,62,train_Client_114835,11,0
301,10/10/2003,62,train_Client_114836,11,0
107,29/9/1999,69,train_Client_114837,11,0
301,11/3/2013,62,train_Client_114838,11,0
309,16/11/2001,62,train_Client_114839,11,0
101,15/9/2009,60,train_Client_11484,11,0
305,6/6/2011,62,train_Client_114840,11,0
107,7/10/1992,69,train_Client_114843,11,0
310,26/6/1992,62,train_Client_114844,11,0
301,6/3/2014,62,train_Client_114846,11,0
101,1/3/2008,60,train_Client_114847,11,0
104,5/4/1978,69,train_Client_114849,11,0
303,28/9/2016,62,train_Client_11485,11,0
307,23/3/1999,62,train_Client_114850,11,0
103,27/12/2011,69,train_Client_114851,11,0
301,30/5/2005,62,train_Client_114852,11,0
306,18/1/1993,63,train_Client_114853,11,0
311,8/9/2018,63,train_Client_114854,11,0
101,29/7/2010,60,train_Client_114855,11,0
101,11/2/1982,60,train_Client_114856,11,0
107,24/8/2012,69,train_Client_114857,11,0
103,9/11/2013,69,train_Client_114858,11,1
301,8/11/2011,62,train_Client_114859,11,0
101,9/6/2011,60,train_Client_11486,51,0
105,19/10/1982,69,train_Client_114860,11,1
301,17/12/1992,62,train_Client_114864,11,0
101,30/11/1990,63,train_Client_114865,11,0
101,11/6/2012,60,train_Client_114867,11,0
103,4/12/2012,69,train_Client_114868,11,0
307,24/9/1999,62,train_Client_114869,11,0
305,15/12/1989,62,train_Client_11487,11,1
107,6/5/2011,69,train_Client_114870,11,0
305,31/7/1982,62,train_Client_114871,11,0
301,28/1/1983,62,train_Client_114872,11,0
103,20/10/2010,69,train_Client_114875,11,0
107,31/5/1989,69,train_Client_114876,11,0
303,28/12/1989,62,train_Client_114877,11,0
301,16/9/1986,62,train_Client_114879,11,0
104,19/10/1982,69,train_Client_114880,11,0
107,8/12/2010,69,train_Client_114881,11,1
101,8/5/1984,60,train_Client_114883,11,0
313,25/9/1992,63,train_Client_114884,11,0
104,28/8/2015,69,train_Client_114887,11,0
101,26/4/2013,60,train_Client_114888,11,0
104,23/2/2001,69,train_Client_114893,11,0
103,28/12/1994,69,train_Client_114894,11,0
312,30/10/2015,63,train_Client_114895,11,0
101,20/11/1998,60,train_Client_114897,11,0
101,24/3/2005,60,train_Client_114898,11,0
105,30/10/1995,69,train_Client_114899,11,0
104,22/2/2018,69,train_Client_1149,11,0
107,15/5/2013,69,train_Client_11490,11,0
101,25/11/2009,60,train_Client_114900,11,0
305,25/12/1987,62,train_Client_114901,11,0
101,25/12/2005,60,train_Client_114902,11,0
301,30/9/2002,62,train_Client_114903,11,0
101,1/12/1980,60,train_Client_114905,11,0
101,22/10/1981,60,train_Client_114906,11,0
304,9/10/1985,62,train_Client_114909,11,0
101,2/5/2001,60,train_Client_11491,11,0
311,19/12/1996,63,train_Client_114910,11,0
107,31/8/1989,69,train_Client_114911,11,0
104,31/3/2014,69,train_Client_114912,11,0
101,12/11/1984,60,train_Client_114914,11,0
103,12/12/2015,69,train_Client_114915,11,0
101,2/6/1998,60,train_Client_114916,11,0
310,13/6/2005,62,train_Client_114917,11,0
104,10/8/1978,69,train_Client_114918,11,1
311,13/9/1988,63,train_Client_11492,11,1
311,4/2/2013,63,train_Client_114920,11,0
104,5/8/2009,69,train_Client_114921,11,0
306,27/6/2005,63,train_Client_114925,11,0
309,4/4/2014,62,train_Client_114926,11,0
103,29/8/2009,69,train_Client_114927,11,0
101,11/11/1980,60,train_Client_114928,11,0
107,22/3/2010,69,train_Client_114929,11,0
310,20/11/2000,62,train_Client_11493,11,0
101,28/12/1989,60,train_Client_114930,11,0
101,8/2/2006,63,train_Client_114931,11,0
371,18/6/2016,62,train_Client_114934,11,0
101,1/3/1993,60,train_Client_114937,11,0
101,2/3/2010,60,train_Client_114938,11,0
311,20/1/1993,63,train_Client_114939,11,0
101,10/8/2010,60,train_Client_11494,11,0
101,3/12/2009,60,train_Client_114941,12,0
101,20/2/1998,60,train_Client_114942,11,0
311,22/11/2007,63,train_Client_114943,11,0
307,9/6/2011,62,train_Client_114944,11,1
101,29/4/1994,63,train_Client_114946,11,0
306,22/4/1977,63,train_Client_114949,11,0
311,17/5/2014,63,train_Client_11495,11,0
103,6/2/2007,69,train_Client_114951,11,0
101,23/9/1999,60,train_Client_114953,11,0
103,17/2/2006,69,train_Client_114955,11,0
307,2/12/2010,62,train_Client_114956,11,0
103,29/4/2014,69,train_Client_114958,11,0
306,15/11/2013,63,train_Client_114959,11,0
302,30/12/1994,62,train_Client_11496,11,0
107,19/11/2013,69,train_Client_114960,11,0
101,24/4/1997,60,train_Client_114963,11,0
104,7/10/1992,69,train_Client_114965,11,0
310,26/12/1995,62,train_Client_114966,11,0
104,13/12/2006,69,train_Client_114967,12,0
310,12/4/2016,62,train_Client_114968,11,0
304,20/9/2010,62,train_Client_114969,11,0
101,3/9/1997,60,train_Client_11497,11,0
301,25/1/1983,62,train_Client_114971,11,0
301,29/11/2017,62,train_Client_114972,11,0
101,18/4/2015,60,train_Client_114973,11,0
310,31/12/1997,62,train_Client_114974,11,0
101,17/1/2007,60,train_Client_114977,11,0
301,12/6/1982,62,train_Client_114978,11,0
302,21/9/2001,62,train_Client_11498,11,0
311,17/12/2013,63,train_Client_114981,11,0
101,20/4/2016,60,train_Client_114982,11,0
104,7/9/2006,69,train_Client_114983,11,0
309,18/5/2013,62,train_Client_114986,11,0
104,24/3/2008,69,train_Client_114988,11,0
309,16/10/2014,62,train_Client_114989,11,0
107,10/6/2008,69,train_Client_11499,11,0
101,22/11/2006,60,train_Client_114990,11,0
307,2/5/2017,62,train_Client_114991,11,0
101,1/11/1982,60,train_Client_114992,11,0
379,3/1/2007,63,train_Client_114993,11,0
311,31/12/2014,63,train_Client_114995,11,0
310,8/5/2007,62,train_Client_114997,11,0
311,19/5/1993,63,train_Client_114999,11,0
107,30/1/2014,69,train_Client_1150,11,0
307,8/12/1977,62,train_Client_115000,11,0
104,5/4/2002,69,train_Client_115001,11,0
303,1/12/2015,62,train_Client_115002,11,0
301,12/12/1991,62,train_Client_115003,11,0
104,19/7/2013,69,train_Client_115004,11,0
101,13/12/1982,60,train_Client_115007,11,0
101,5/6/2009,60,train_Client_115008,11,0
107,11/10/2002,69,train_Client_115009,11,0
301,20/8/2004,62,train_Client_11501,11,0
303,10/3/1989,62,train_Client_115010,11,0
104,6/12/2010,69,train_Client_115012,11,0
302,23/10/2008,62,train_Client_115013,11,0
107,24/7/2006,69,train_Client_115014,11,0
371,26/6/1991,62,train_Client_115017,11,0
107,10/5/1989,69,train_Client_115018,11,0
104,13/10/2008,69,train_Client_115019,11,0
379,2/12/2010,63,train_Client_11502,11,0
311,27/6/2018,63,train_Client_115021,11,0
107,21/11/2012,69,train_Client_115022,11,1
303,24/3/2011,62,train_Client_115023,11,0
306,16/12/1997,63,train_Client_115024,11,0
311,6/6/1995,63,train_Client_115025,11,0
101,13/3/1982,60,train_Client_115026,11,0
312,13/1/2009,63,train_Client_115027,11,0
101,8/1/2014,60,train_Client_115028,11,0
303,18/3/2016,62,train_Client_115029,11,0
306,18/5/2007,63,train_Client_11503,11,0
105,31/1/1983,69,train_Client_115031,11,0
104,31/12/2007,69,train_Client_115032,11,0
301,12/12/2003,62,train_Client_115033,11,0
101,24/11/2009,60,train_Client_115035,11,1
303,12/12/1983,62,train_Client_115037,11,0
306,20/5/2005,63,train_Client_115038,11,0
313,23/8/2007,63,train_Client_115039,11,0
103,5/11/2007,69,train_Client_11504,11,1
309,28/5/2002,62,train_Client_115040,11,0
101,11/10/1977,60,train_Client_115042,11,0
101,7/10/2008,60,train_Client_115043,11,0
310,11/4/2005,62,train_Client_115044,11,0
303,12/2/2018,62,train_Client_115046,11,0
107,30/9/1981,69,train_Client_115047,11,0
107,24/8/2012,69,train_Client_115049,11,0
101,13/4/2010,60,train_Client_11505,11,0
105,26/11/1977,69,train_Client_115050,11,0
103,15/12/2015,69,train_Client_115051,11,0
104,4/11/2003,69,train_Client_115052,11,0
101,27/11/2012,60,train_Client_115054,11,0
309,2/5/1997,62,train_Client_115055,11,0
301,22/3/1979,62,train_Client_115056,11,0
311,13/12/2011,63,train_Client_115057,11,0
